sourceId,start,end
5,68961171,68971710
5,68961171,68964877
5,68961171,68964632
5,68961171,68964632
5,68961171,68964632
5,68961171,68964632
5,68961171,68964632
5,68962582,68965251
5,68962582,68965251
5,68962582,68965250
5,68962582,68965250
5,68962582,68965270
5,68962582,68965250
5,68962582,68965250
5,68962760,68965251
5,68964638,68966252
5,68965570,68966893
5,68965570,68971710
5,68966267,68967887
5,68966392,68967699
5,68966392,68967699
5,68966392,68967699
5,68966392,68967698
5,68966392,68967698
5,68966392,68967698
5,68966394,68967698
5,68967211,69131083
5,68967211,69116767
5,68967211,68971710
5,68967886,68971710
5,68971703,68985920
5,68971703,68989843
5,68971703,68985920
5,68971703,68985920
5,68972227,68980107
5,68972227,68973655
5,68972793,68985920
5,68973236,68985920
5,68976406,68985920
5,68978375,68983851
5,68982455,68985920
5,68983870,68985920
5,68983870,68985920
5,68983870,68985920
5,68983870,68985920
5,68983870,68985920
5,68983870,68985920
5,68983870,68985920
5,68984048,68985920
5,68985116,68989843
5,68985116,69097484
5,68985116,69093369
5,68985116,69083759
5,68985116,68989843
5,68985116,68989843
5,68985118,68989742
5,68985134,69053337
5,68985919,68989843
5,68989840,69110469
5,69110472,69116767
5,69116761,69120642
5,69116761,69121034
5,69116761,69121034
5,69116761,69121034
5,69116761,69121034
5,69121037,69231122
5,69121037,69226525
5,69121037,69231122
5,69125143,69461320
5,69134671,69254662
5,69154130,69184601
5,69165084,69254662
5,69198135,69231122
5,69200001,69231122
5,69226522,69230448
5,69226522,69246820
5,69226522,69231939
5,69226623,69237160
5,69226623,69247910
5,69226623,69231123
5,69226623,69231122
5,69230447,69232064
5,69230615,69231939
5,69230635,69231939
5,69230635,69231939
5,69230635,69231939
5,69230636,69231939
5,69230636,69231939
5,69230636,69231939
5,69230636,69231937
5,69232079,69233693
5,69232079,69273744
5,69232082,69243206
5,69233061,69235749
5,69233080,69235749
5,69233080,69235749
5,69233080,69235571
5,69233081,69235749
5,69233081,69235749
5,69233081,69235749
5,69233081,69235749
5,69233454,69254662
5,69233699,69320087
5,69233699,69320087
5,69233699,69247910
5,69233699,69247910
5,69235768,69241239
5,69239520,69247386
5,69245958,69247386
5,69251019,69254116
5,69255189,69277190
5,69256920,69258814
5,69276804,69281069
5,69276804,69281069
5,69276804,69281069
5,69277188,69356778
5,69417350,69696580
5,69448214,69461320
5,69448214,69461320
5,69461186,69547611
5,69461186,69504131
5,69461186,69547611
5,69500245,69504515
5,69500245,69504515
5,69500245,69504515
5,69504129,69526099
5,69507573,69547611
5,69522474,69524368
5,69526626,69547611
5,69526626,69551436
5,69526626,69547611
5,69527172,69530269
5,69533379,69551428
5,69533387,69551436
5,69533903,69541797
5,69533903,69535331
5,69534469,69547611
5,69538082,69547611
5,69540064,69545542
5,69544146,69547611
5,69544146,69547611
5,69545561,69547611
5,69545561,69547611
5,69545561,69547611
5,69545561,69547611
5,69545561,69547611
5,69545561,69547611
5,69545561,69547611
5,69545739,69547611
5,69546807,69551436
5,69546807,69551436
5,69546807,69551436
5,69546807,69551436
5,69546807,69551436
5,69546807,69551436
5,69546809,69710868
5,69546809,69677332
5,69546809,69565661
5,69546825,69551436
5,69547610,69551436
5,69551429,69569475
5,69551429,69565661
5,69551429,69565661
5,69551429,69565661
5,69551429,69565661
5,69551437,69569483
5,69551953,69559847
5,69551953,69553381
5,69552519,69565661
5,69552962,69565661
5,69556132,69565661
5,69558114,69563592
5,69562196,69565661
5,69562196,69565661
5,69563611,69565661
5,69563611,69565661
5,69563611,69565661
5,69563611,69565661
5,69563611,69565661
5,69563611,69565661
5,69563611,69565661
5,69563789,69565661
5,69564857,69600000
5,69564857,69569584
5,69564857,69673223
5,69564857,69663701
5,69564857,69569584
5,69564857,69569584
5,69564875,69633061
5,69565660,69569584
5,69569581,69690280
5,69613527,69644009
5,69667285,69677332
5,69690283,69696580
5,69696574,69700842
5,69696574,69700842
5,69696574,69700456
5,69696574,69700842
5,69696574,69700842
5,69700845,69710868
5,69700845,69710868
5,69700845,69710868
5,69704948,69710868
5,69710866,69741350
5,69710866,69741350
5,69710866,69741347
5,69710866,69741350
5,69710866,69741350
5,69710866,69741350
5,69710866,69741350
5,69721811,69741350
5,69741349,69840748
5,69741349,69799375
5,69774464,69776911
5,69799327,69816794
5,69803728,69816794
5,69803728,69816794
5,69816809,69826542
5,69816810,69820271
5,69816810,69820271
5,69816810,69826542
5,69816810,69837286
5,69816810,69826542
5,69816810,69820522
5,69816810,69820271
5,69816810,69820271
5,69816810,69820271
5,69818221,69820890
5,69818221,69820890
5,69818221,69820889
5,69818221,69820889
5,69818221,69820909
5,69818221,69820889
5,69818221,69820889
5,69818399,69820890
5,69819467,69821078
5,69821209,69822528
5,69821209,69822528
5,69821209,69822528
5,69821209,69822527
5,69821209,69822527
5,69821209,69822527
5,69821210,69822716
5,69821211,69822527
5,69822040,69840748
5,69822040,69840748
5,69822715,69826542
5,69826535,69847826
5,69826535,69842368
5,69826535,69847826
5,69826535,69847826
5,69826535,69840988
5,69827059,69834944
5,69827059,69828487
5,69827625,69847826
5,69828068,69847826
5,69831242,69842365
5,69833210,69838679
5,69837287,69858571
5,69837287,69972363
5,69838698,69841367
5,69838698,69841367
5,69838698,69841366
5,69838698,69841366
5,69838698,69841386
5,69838698,69841366
5,69838698,69841366
5,69838876,69841367
5,69840754,69842368
5,69842383,69843997
5,69842508,69843809
5,69842508,69843809
5,69842508,69843809
5,69842508,69843808
5,69842508,69843808
5,69842508,69843829
5,69842508,69843808
5,69842510,69843808
5,69843321,69972363
5,69843321,69972363
5,69843321,69847826
5,69843996,69847826
5,69847819,69862037
5,69847819,69865968
5,69847819,69862037
5,69847819,69862037
5,69848343,69856223
5,69848343,69849771
5,69848909,69862037
5,69849352,69862037
5,69852534,69862037
5,69854491,69859968
5,69858572,69862037
5,69859987,69862037
5,69859987,69862037
5,69859987,69862037
5,69859987,69862037
5,69859987,69862037
5,69859987,69862037
5,69859987,69862037
5,69860165,69862037
5,69861233,69893700
5,69861233,69865968
5,69861233,69972363
5,69861233,69959071
5,69861233,69865968
5,69861233,69865968
5,69861235,69865867
5,69861295,69928651
5,69862036,69865968
5,69865965,69972363
5,69909101,69939594
5,69972366,69976655
5,69972366,69976655
5,69972366,69976655
5,69972366,69976655
5,69972774,69976655
5,69976649,69982946
5,69976649,70107004
5,69982949,70102407
5,69995894,70107004
5,70000001,70005984
5,70000001,70107004
5,70000001,70336743
5,70000001,70107004
5,70009568,70129711
5,70029259,70059749
5,70040203,70129711
5,70102404,70106330
5,70102404,70148784
5,70102404,70121870
5,70102404,70118257
5,70102404,70107827
5,70102505,70122961
5,70102505,70107004
5,70102505,70107005
5,70106329,70107826
5,70106497,70107827
5,70106517,70107827
5,70106517,70107827
5,70106517,70107827
5,70106518,70107827
5,70106518,70107827
5,70106518,70107827
5,70106518,70107825
5,70107958,70109569
5,70108127,70110815
5,70108146,70110815
5,70108146,70110815
5,70108146,70110637
5,70108147,70110815
5,70108147,70110815
5,70108147,70110815
5,70108147,70110815
5,70108520,70129711
5,70108765,70122961
5,70108765,70122961
5,70108765,70195174
5,70108765,70122961
5,70108765,70195174
5,70108765,70122961
5,70110834,70116305
5,70114586,70122437
5,70121008,70122437
5,70126067,70129165
5,70130238,70152248
5,70131969,70133863
5,70151842,70156137
5,70151842,70156137
5,70151842,70156137
5,70152246,70232196
5,70292804,70336743
5,70323687,70341168
5,70323687,70341168
5,70346808,70404862
5,70346808,70425579
5,70369284,70371741
5,70425582,70461639
5,70425582,70696072
5,70448570,70461639
5,70448570,70461639
5,70461505,70547975
5,70461505,70547975
5,70461505,70504503
5,70500604,70504899
5,70500604,70504899
5,70500604,70504899
5,70504501,70526489
5,70507957,70547975
5,70522877,70524758
5,70527016,70547975
5,70527016,70551800
5,70527016,70547975
5,70527562,70530660
5,70533764,70551792
5,70534288,70542164
5,70534288,70535716
5,70534854,70547975
5,70538472,70547975
5,70540433,70545906
5,70544510,70547975
5,70544510,70547975
5,70545925,70547975
5,70545925,70547975
5,70545925,70547975
5,70545925,70547975
5,70545925,70547975
5,70545925,70547975
5,70545925,70547975
5,70546103,70547975
5,70547170,70551800
5,70547170,70551800
5,70547170,70551800
5,70547170,70551800
5,70547170,70551800
5,70547170,70551800
5,70547173,70676761
5,70547173,70565996
5,70547173,70696072
5,70547189,70551800
5,70547974,70551800
5,70551793,70569817
5,70551793,70565996
5,70551793,70565996
5,70551793,70565996
5,70551793,70565996
5,70552317,70560190
5,70552317,70553745
5,70552883,70565996
5,70553326,70565996
5,70556501,70565996
5,70558457,70563927
5,70562536,70565996
5,70562536,70565996
5,70563946,70565996
5,70563946,70565996
5,70563946,70565996
5,70563946,70565996
5,70563946,70565996
5,70563946,70565996
5,70563946,70565996
5,70564124,70565996
5,70565192,70696072
5,70565192,70676761
5,70565192,70569926
5,70565192,70663024
5,70565192,70569926
5,70565192,70569926
5,70565254,70632621
5,70565995,70569926
5,70569923,70689720
5,70613069,70643566
5,70666612,70676761
5,70689723,70781980
5,70896365,70899400
5,72056977,72058527
5,72056977,72058515
5,72056978,72058524
5,72056979,72058527
5,72056979,72058510
5,72056982,72058523
5,72056983,72058534
5,72056983,72058515
5,72056983,72058513
5,72056984,72058526
5,72056986,72058514
5,72056989,72058246
5,72056991,72058525
5,72056994,72058510
5,72056995,72058532
5,72056998,72058519
5,72057010,72058525
5,72057027,72058527
5,72057124,72058515
5,72240291,72241901
5,72328169,72329605
5,72350149,72352459
5,72741775,72742824
5,72741776,72742827
5,72741776,72742831
5,72741776,72742831
5,72741776,72742831
5,72741776,72742831
5,72741776,72742831
5,72741776,72742814
5,72741776,72742829
5,72741776,72742831
5,72741776,72742829
5,72741776,72742831
5,72741776,72742831
5,72741776,72742811
5,72741776,72742831
5,72741776,72742831
5,72741776,72742831
5,72741776,72742824
5,72741776,72742831
5,72741776,72742831
5,72741776,72742831
5,72741776,72742831
5,72741776,72742832
5,72741776,72742831
5,72741776,72742815
5,72741776,72742830
5,72741777,72742824
5,72741779,72742831
5,72741780,72742823
5,72741780,72742831
5,72741782,72742831
5,72741787,72742831
5,72741805,72742831
5,72840260,72841302
5,72880317,72881615
5,74130478,74131977
5,74130487,74131936
5,74213013,74214356
5,74590413,74594742
5,75242207,75243916
5,75397800,75399300
5,75501666,75505182
5,75502352,75504646
5,75502353,75504646
5,75502353,75504107
5,75502353,75504659
5,75502353,75504661
5,75502353,75504377
5,75502353,75504656
5,75502353,75504662
5,75502353,75504646
5,75502353,75504662
5,75502353,75504656
5,75502353,75504671
5,75502353,75504646
5,75502353,75504658
5,75502353,75504646
5,75502354,75504656
5,75502369,75503670
5,75502387,75504646
5,75502390,75504646
5,75502392,75504646
5,75502401,75504107
5,75502403,75504646
5,75504657,75505790
5,75572591,75573885
5,75572764,75573974
5,75572766,75573974
5,75572767,75573985
5,75572768,75573974
5,75572768,75573986
5,75572768,75573984
5,75572768,75573974
5,75572768,75573973
5,75572769,75573881
5,75572770,75573984
5,75572770,75573886
5,75572770,75573984
5,75572770,75573974
5,75572770,75573885
5,75572771,75573881
5,75572771,75573928
5,75572771,75573882
5,75572772,75573973
5,75572772,75573913
5,75572772,75573872
5,75572773,75573880
5,75572773,75573974
5,75572773,75573881
5,75572774,75573880
5,75572774,75573867
5,75572775,75573842
5,75572775,75573974
5,75572775,75573974
5,75572775,75573881
5,75572783,75573884
5,75572788,75573972
5,75572788,75573882
5,75572788,75573882
5,75572791,75573881
5,75572792,75573984
5,75572795,75573974
5,75633656,75635084
5,77116458,77118177
5,78324302,78325691
5,78420023,78421562
5,78765460,78767127
5,79127913,79129236
5,79630670,79631997
5,79662355,79664154
5,79689939,79691674
5,79689939,79691674
5,79689939,79691666
5,79689939,79691648
5,79689939,79691630
5,79689939,79691639
5,79689939,79691682
5,79689939,79691674
5,79689939,79691653
5,79689939,79691604
5,79689939,79691412
5,79689941,79692032
5,79689942,79691650
5,79689942,79691650
5,79689943,79691259
5,79689944,79691674
5,79689944,79691652
5,79689944,79691526
5,79689946,79691674
5,79689953,79691641
5,79689962,79691655
5,79690114,79691561
5,79690128,79691218
5,79690316,79691675
5,79690316,79691674
5,79690318,79691674
5,79690324,79691674
5,79690324,79691641
5,79690324,79691675
5,79690324,79692030
5,79690324,79691641
5,79690324,79691674
5,79690324,79691674
5,79690324,79691674
5,79690325,79691664
5,79690325,79691674
5,79690325,79691650
5,79690326,79691658
5,79690326,79691674
5,79690327,79691676
5,79690327,79691674
5,79690329,79691650
5,79690329,79691623
5,79690329,79691526
5,79690330,79691674
5,79690330,79691641
5,79690343,79691674
5,79690362,79691664
5,79690362,79691572
5,79690362,79691671
5,79690385,79691610
5,79690385,79691674
5,79690385,79691675
5,79690387,79691608
5,79690389,79691674
5,79690391,79691653
5,79690394,79691674
5,79690398,79691650
5,79690401,79691508
5,79690410,79691478
5,79720516,79722695
5,79957803,79960740
5,79957808,79960700
5,79957812,79960740
5,79957845,79958877
5,79981597,79982897
5,79981597,79983766
5,80817169,80818305
5,81036937,81038080
5,81462386,81463685
5,82307859,82310100
5,82307859,82310120
5,82307859,82309154
5,82307859,82309133
5,82307859,82309134
5,82307859,82309116
5,82307859,82310127
5,82307859,82309108
5,82307860,82310125
5,82307860,82309468
5,82307860,82310120
5,82307861,82310127
5,82307862,82309116
5,82307863,82308962
5,82308484,82310127
5,82384421,82385691
5,82384421,82385476
5,82387475,82388730
5,83898505,83899706
5,84159707,84163440
5,84164359,84167310
5,84205447,84206703
5,84253122,84259984
5,84880972,84882234
5,84880987,84882221
5,85600001,85615946
5,85610447,85629964
5,85610447,85638589
5,85850176,85851592
5,86423505,86424547
5,86869880,86871325
5,87526779,87528065
5,88232294,88250923
5,89843624,89844916
5,89843628,89845909
5,93043966,93045274
5,93043966,93045274
5,93043967,93045274
5,93043970,93045270
5,93043970,93045274
5,93043972,93045274
5,93043972,93045186
5,93043973,93045274
5,93043973,93045271
5,93043973,93045274
5,93043974,93045273
5,93043974,93045274
5,93043975,93045279
5,93043981,93045274
5,93043981,93045273
5,93043981,93045272
5,93043984,93045274
5,93043984,93045227
5,93043987,93045274
5,93043987,93045271
5,93043988,93045275
5,93043991,93045273
5,93043992,93045274
5,93044002,93045212
5,93928918,93931437
5,95008245,95009536
5,95017504,95018593
5,95248831,95250592
5,96416143,96418744
5,96416143,96417859
5,96416145,96418298
5,96417020,96418881
5,96417020,96418881
5,96417024,96418609
5,96417037,96418127
5,96417043,96418744
5,96417053,96418478
5,96417411,96418744
5,97702344,97704014
5,97755409,97757213
5,97755420,97757213
5,97755422,97757161
5,97755683,97757004
5,97939943,97942032
5,97939943,97942043
5,97939943,97942048
5,97940585,97942039
5,97940682,97942050
5,98042959,98045269
5,98042959,98045276
5,98042968,98045285
5,98042983,98045460
5,98754230,98798445
5,98831545,98868173
5,98859492,98886016
5,98877525,98899095
5,98880418,98897488
5,98882082,98886711
5,98882082,98897488
5,98882082,98886711
5,98882082,98886711
5,98882082,98886711
5,98882082,98897488
5,98882083,98897488
5,98882183,98886712
5,98882183,98891448
5,98882183,98886711
5,98882183,98888476
5,98886036,98897488
5,98886036,98897488
5,98887021,98890046
5,98887040,98890046
5,98887040,98890046
5,98887040,98889869
5,98887041,98890046
5,98887041,98890046
5,98887041,98890046
5,98887041,98890046
5,98887411,98897488
5,98887671,98897488
5,98887671,98897488
5,98887671,98897488
5,98887671,98897488
5,98887671,98897488
5,98887671,98897488
5,98890065,98895519
5,98893811,98899095
5,98898734,98906087
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98899023,98900454
5,98900462,98905174
5,98938046,98946191
5,98946181,98949265
5,98946182,98949265
5,99093279,99101430
5,99409541,99412062
5,99409541,99414447
5,99418648,99426338
5,99419557,99424306
5,99424314,99434223
5,99424314,99434223
5,99424314,99434206
5,99424314,99434223
5,99424314,99434223
5,99424314,99434223
5,99424314,99434223
5,99424314,99434206
5,99424314,99434223
5,99424314,99433861
5,99424314,99434223
5,99424314,99434223
5,99424880,99433864
5,99425324,99433864
5,99428713,99434206
5,99432265,99433863
5,99433874,99470796
5,99433874,99442897
5,99694503,99738292
5,99738308,99747612
5,99738308,99753871
5,99738308,99753871
5,99738308,99760283
5,99738308,99753871
5,99738308,99760182
5,99738308,99753871
5,99738308,99753871
5,99738308,99760283
5,99738308,99753871
5,99738308,99755509
5,99738308,99760283
5,99738308,99754131
5,99738749,99760282
5,99742122,99764829
5,99745723,99751477
5,99750095,99760182
5,99750095,99760182
5,99751496,99754502
5,99751496,99754502
5,99751496,99754501
5,99751496,99754501
5,99751496,99754521
5,99751496,99754501
5,99751496,99754501
5,99751673,99754502
5,99753066,99754687
5,99754830,99756325
5,99754830,99761951
5,99755649,99760182
5,99755650,99760283
5,99755650,99760283
5,99755650,99760283
5,99755650,99760182
5,99755650,99760283
5,99756345,99764829
5,100629538,100631283
5,101597589,101599336
5,104463076,104464178
5,105777213,105779318
5,105902983,105906671
5,105906671,105907708
5,108413197,108416073
5,108951892,108953260
5,108951892,108953260
5,108952130,108953260
5,108952194,108953253
5,108952194,108953260
5,108952194,108953260
5,108952194,108953255
5,108952194,108953253
5,108952195,108953255
5,108952197,108953260
5,110309921,110311836
5,110312531,110314277
5,111092899,111094644
5,111092899,111094644
5,111268999,111270282
5,111438231,111440111
5,111471834,111473310
5,112255273,112256952
5,114487005,114488104
5,114570816,114576178
5,114570817,114576178
5,115054864,115055946
5,115580789,115581896
5,115580789,115581901
5,115580789,115581892
5,115580791,115581999
5,115580791,115581931
5,115580791,115581896
5,115580791,115581985
5,115580791,115581999
5,115580791,115581902
5,115580791,115581985
5,115580792,115581900
5,115580793,115581896
5,115580793,115581887
5,115580794,115581941
5,115580794,115581941
5,115580795,115581896
5,115580796,115581857
5,115580796,115581905
5,115580796,115581882
5,115580796,115581899
5,115580796,115581896
5,115580803,115581897
5,115580809,115581893
5,115580809,115581892
5,115580813,115582001
5,115580816,115581895
5,115593844,115594910
5,115607177,115608240
5,116945690,116947539
5,117141644,117143183
5,117141644,117143200
5,117141644,117143199
5,117141644,117143201
5,117141644,117143200
5,117647157,117648334
5,118200969,118204683
5,118337156,118338415
5,118337156,118338317
5,118337156,118338405
5,118337156,118338414
5,118337156,118338402
5,118337156,118338414
5,118337162,118338402
5,118373519,118374696
5,119044013,119045753
5,120832330,120833683
5,122039320,122040401
5,122039761,122044132
5,122764252,122766011
5,122764252,122766011
5,122764253,122766012
5,122764253,122765868
5,122764253,122766026
5,122764255,122766012
5,122764257,122766009
5,122764267,122766011
5,122764268,122765963
5,122764268,122766013
5,122764268,122766012
5,122764300,122765947
5,122764302,122765961
5,122764306,122766012
5,122764307,122765896
5,122764310,122766012
5,122764319,122766013
5,122979305,122980357
5,122999676,123001060
5,122999688,123001057
5,122999688,123001058
5,122999688,123001058
5,122999688,123001060
5,122999688,123001058
5,122999688,123001060
5,122999688,123001056
5,122999688,123001060
5,122999688,123001056
5,122999691,123001048
5,122999692,123001065
5,122999696,123001058
5,122999696,123001058
5,122999696,123001059
5,122999697,123001058
5,122999799,123001060
5,122999800,123001056
5,123044537,123046242
5,126503096,126506448
5,126575418,126589020
5,126873805,126875080
5,126873826,126876427
5,126874625,126876430
5,131022032,131023712
5,132360576,132362442
5,132360944,132362809
5,133319107,133323611
5,134287202,134292107
5,135171286,135174056
5,135174885,135176838
5,135792481,135793756
5,135792481,135794138
5,135792481,135793705
5,135792481,135794146
5,135792481,135793756
5,135792481,135793756
5,135792481,135793748
5,135792481,135793756
5,135792481,135793700
5,135792568,135794146
5,135792707,135794146
5,135914303,135915610
5,136139231,136140338
5,136221120,136222129
5,137816413,137818277
5,137869683,137871283
5,137869684,137872396
5,137871027,137872398
5,137871031,137872406
5,137975766,137977251
5,138670825,138671912
5,138692931,138694029
5,138692931,138693987
5,138692933,138694022
5,138853671,138857743
5,138854736,138857743
5,139347843,139349535
5,139430863,139432547
5,139948890,139950143
5,140030162,140033159
5,140030182,140033127
5,140073601,140081147
5,140081148,140088222
5,140168130,140169280
5,140187911,140190188
5,140189034,140190184
5,140194231,140196470
5,140201141,140203418
5,140208343,140210582
5,140455789,140457031
5,140455789,140456886
5,140455789,140456886
5,140455789,140456873
5,140455789,140456870
5,140455803,140456867
5,140455808,140456882
5,140455808,140456876
5,140455808,140456864
5,140455808,140456868
5,140455810,140456886
5,140455810,140456886
5,140455810,140456870
5,140455813,140456883
5,140461511,140462739
5,140461631,140462659
5,140461642,140462884
5,140461642,140462735
5,140461642,140462717
5,140461642,140462721
5,140461645,140462739
5,140461645,140462720
5,140461663,140462736
5,140461669,140462723
5,140461694,140462739
5,140482878,140484064
5,140482890,140484073
5,140482953,140484067
5,140482953,140484067
5,140482954,140484067
5,140482959,140484080
5,140482959,140484067
5,140482968,140484070
5,140482972,140484065
5,140482986,140484070
5,140482993,140484003
5,140496287,140497509
5,140496390,140497509
5,140496392,140497458
5,140496395,140497503
5,140496422,140497509
5,140496422,140497469
5,140496422,140497469
5,140496425,140497439
5,140496441,140497509
5,140496443,140497458
5,140511110,140512338
5,140511193,140512322
5,140511209,140512322
5,140511211,140512258
5,140511232,140512327
5,140511241,140512328
5,140511241,140512338
5,140511268,140512323
5,140511278,140512353
5,140516958,140518007
5,140516958,140518007
5,140516971,140518007
5,140516974,140518007
5,140516976,140518020
5,140516977,140518007
5,140516991,140518007
5,140516991,140518007
5,140516995,140518007
5,140517009,140518020
5,140533807,140534903
5,140533844,140534867
5,140533846,140534849
5,140533846,140534855
5,140533846,140534913
5,140533846,140540105
5,140533846,140534909
5,140533846,140534906
5,140533846,140534870
5,140533849,140534913
5,140533852,140534897
5,140533855,140534913
5,140538997,140540063
5,140539000,140540121
5,140539014,140540108
5,140539030,140540105
5,140539030,140540078
5,140539041,140540105
5,140539058,140540105
5,140543408,140544630
5,140543510,140544624
5,140543563,140544625
5,140543564,140544640
5,140543570,140544633
5,140543573,140544637
5,140543580,140544655
5,140543580,140544636
5,140543595,140544640
5,140548291,140549386
5,140548291,140549348
5,140548298,140549382
5,140548298,140549357
5,140548319,140549348
5,140553426,140554618
5,140553522,140554570
5,140553534,140554712
5,140553534,140554618
5,140553555,140554627
5,140559530,140561804
5,140560707,140561829
5,140560743,140561837
5,140560747,140561846
5,140560751,140561849
5,140560754,140561813
5,140560756,140561928
5,140560756,140561831
5,140560759,140561773
5,140560775,140561831
5,140560777,140561846
5,140560783,140561846
5,140568662,140570936
5,140569858,140570905
5,140569879,140570986
5,140569883,140570966
5,140569886,140570939
5,140569888,140570935
5,140569888,140570985
5,140569909,140576182
5,140569915,140570966
5,140575072,140576191
5,140575095,140576202
5,140575095,140576194
5,140575107,140576201
5,140575107,140576185
5,140575119,140576183
5,140575125,140576201
5,140575125,140576186
5,140584374,140585568
5,140584486,140585579
5,140584486,140585534
5,140584505,140585579
5,140584523,140585579
5,140595423,140596617
5,140595502,140596616
5,140595533,140596617
5,140595535,140596613
5,140595555,140596617
5,140595556,140596617
5,140595556,140596616
5,140595562,140596613
5,140595562,140596613
5,140595562,140596617
5,140595562,140596616
5,140595562,140596614
5,140595562,140596586
5,140595566,140596613
5,140600785,140601937
5,140600880,140601903
5,140600883,140601965
5,140600892,140601964
5,140600892,140601979
5,140600897,140601965
5,140600912,140601965
5,140600916,140601965
5,140600924,140601965
5,140606443,140607606
5,140606459,140607642
5,140606506,140607628
5,140606507,140607636
5,140606541,140607572
5,140606546,140607603
5,140606553,140607606
5,140606555,140607603
5,140606555,140607602
5,140606555,140607636
5,140606558,140607636
5,140606558,140607606
5,140606576,140607606
5,140606582,140607606
5,141255373,141256444
5,141347481,141348930
5,141347482,141348938
5,142692377,142694479
5,142692377,142694479
5,142692377,142694478
5,142692377,142694479
5,142692377,142694474
5,142692377,142694478
5,142692377,142694497
5,142692377,142694479
5,142692377,142694491
5,142692377,142694479
5,142692377,142694479
5,142692377,142694210
5,142692377,142694477
5,142692382,142694474
5,142692383,142694477
5,142692384,142694479
5,142692387,142694484
5,142692397,142694497
5,142692407,142694477
5,142692678,142694484
5,142692901,142694497
5,142693371,142694484
5,144754364,144755506
5,145086677,145090013
5,145086677,145090013
5,145086684,145090030
5,146065689,146067430
5,146065690,146067430
5,146065690,146067430
5,146065692,146067430
5,146065694,146067428
5,146065702,146067430
5,146065757,146067430
5,147142836,147143980
5,148395218,148396511
5,148474623,148475903
5,148710673,148712944
5,150193866,150195711
5,150255198,150256258
5,150290537,150291579
5,150740289,150742306
5,151163638,151165106
5,151164022,151165103
5,151799879,151802165
5,151837973,151840597
5,153696876,153698213
5,153696883,153698213
5,153696890,153698213
5,153696890,153698202
5,153696890,153698207
5,153696890,153698213
5,153696890,153698213
5,153696890,153698213
5,153696890,153698213
5,153696890,153698212
5,153696890,153698207
5,153696890,153698041
5,153696890,153698210
5,153696890,153698213
5,153696890,153698204
5,153696890,153698192
5,153696890,153697978
5,153696893,153698207
5,153696897,153698202
5,153696918,153698207
5,153854559,153856455
5,154373579,154375006
5,154852111,154853574
5,156209965,156213206
5,156209993,156213234
5,156210101,156211413
5,156210167,156213232
5,156210721,156213227
5,156385541,156389432
5,157010413,157015700
5,157044320,157047799
5,157049238,157055999
5,159309880,159311055
5,160656889,160660593
5,162775058,162776119
5,163189499,163191071
5,163306723,163308295
5,167218124,167220644
5,167218125,167220656
5,167218125,167220651
5,167218125,167220656
5,167218125,167220651
5,167218125,167220375
5,167218125,167220644
5,167218125,167220656
5,167218125,167220650
5,167218125,167220651
5,167218125,167220651
5,167218125,167220656
5,167218125,167220651
5,167218125,167220656
5,167218125,167220651
5,167218126,167220651
5,167218141,167220651
5,167218159,167220649
5,167218162,167220645
5,167218164,167220656
5,167218173,167220650
5,167218175,167220649
5,167218225,167220301
5,167909766,167911339
5,168075711,168077526
5,168100788,168102572
5,169311180,169318380
5,169311180,169318380
5,169311180,169318380
5,169311180,169318380
5,169311180,169312854
5,169329989,169331271
5,170187735,170202864
5,170611260,170616028
5,170611261,170616028
5,170612495,170616022
5,170613077,170615080
5,171221299,171223711
5,172121675,172122798
5,172121680,172122871
5,172121680,172122868
5,172335081,172336308
5,172355698,172357136
5,172355698,172357136
5,172443463,172445885
5,172443485,172445884
5,172443487,172445900
5,173872896,173874128
5,173872939,173874118
5,173992515,173993604
5,174088774,174090443
5,174269435,174277099
5,174274916,174277087
5,174277132,174278190
5,174277132,174278190
5,174277132,174278190
5,174277132,174278190
5,174277156,174278190
5,174278189,174287272
5,174278189,174281794
5,174278189,174282588
5,174278189,174288436
5,174278189,174282588
5,174278189,174282588
5,174278189,174288502
5,174278199,174282588
5,174281498,174288579
5,174283619,174290127
5,174284302,174285621
5,174284957,174288439
5,175262066,175278804
5,175282971,175491278
5,175389951,175391949
5,175417852,175454438
5,175430221,175451490
5,175433124,175434901
5,175449212,175454438
5,175459435,175462599
5,175460527,175461802
5,175460806,175464456
5,175461581,175467376
5,175464453,175467922
5,175465339,175467376
5,175465539,175467114
5,175467885,175469943
5,175467885,175481594
5,175468085,175469689
5,175469944,175501403
5,175487063,175491278
5,175541867,175543163
5,175548836,175550714
5,175552397,175561284
5,175560773,175564735
5,175560789,175564744
5,175560789,175661584
5,175705674,175707965
5,176795679,176802229
5,176980401,177070344
5,177066105,177280072
5,177066114,177087433
5,177075632,177089491
5,177087445,177089491
5,177087688,177089291
5,177089454,177092923
5,177090011,177092036
5,177090011,177095795
5,177090262,177091836
5,177092920,177095795
5,177094777,177097939
5,177095574,177096846
5,177102934,177105825
5,177102934,177145446
5,177105888,177127137
5,177122461,177124238
5,177143683,177151392
5,177170952,177173539
5,177279646,177296360
5,177296360,177305735
5,177305739,177315869
